id,Clean ID ,Geographic Area Name,Total,Total MOE,TOTAL WHITE ALONE,TOTAL BLACK ,TOTAL NATIVE AMERICAN,TOTAL ASIAN ,NATIVE HAWAIIAN PACIFIC ISLANDER,OTHER RACE,TWO OR MORE ,LATINO,White Percentage,Black Percentage,Native American Percentage,Asian Pecentage,Native Hawaiian PI percentage,Latino Percentage 
1400000US06037270200,6037270200,"Census Tract 2702, Los Angeles County, California",3226,402,853,210,0,336,0,29,107,1691,26.44141352,6.509609423,0,10.41537508,0,52.41785493
1400000US06037270300,6037270300,"Census Tract 2703, Los Angeles County, California",2542,217,396,893,2,264,0,0,94,893,15.57828482,35.12981904,0.078678206,10.38552321,0,35.12981904
1400000US06037271100,6037271100,"Census Tract 2711, Los Angeles County, California",2445,211,1282,52,0,552,0,13,87,459,52.43353783,2.126789366,0,22.57668712,0,18.77300613
1400000US06037271200,6037271200,"Census Tract 2712, Los Angeles County, California",2770,351,1085,135,0,486,0,0,77,987,39.16967509,4.873646209,0,17.54512635,0,35.63176895
1400000US06037271300,6037271300,"Census Tract 2713, Los Angeles County, California",4395,365,2753,25,0,821,0,0,120,676,62.63936291,0.568828214,0,18.68031854,0,15.3811149
1400000US06037271400,6037271400,"Census Tract 2714, Los Angeles County, California",3743,310,2643,46,0,391,46,45,161,411,70.61180871,1.228960727,0,10.44616618,1.228960727,10.98049693
1400000US06037271500,6037271500,"Census Tract 2715, Los Angeles County, California",3187,201,2133,105,16,423,36,24,98,352,66.92814559,3.294634452,0.502039536,13.27267022,1.129588955,11.04486978
1400000US06037271600,6037271600,"Census Tract 2716, Los Angeles County, California",4811,386,2211,198,14,1402,0,0,312,674,45.95718146,4.115568489,0.290999792,29.14155061,0,14.00956142
1400000US06037271701,6037271701,"Census Tract 2717.01, Los Angeles County, California",5694,594,2580,743,21,1446,31,22,160,691,45.31085353,13.04882332,0.368809273,25.39515279,0.544432736,12.13558131
1400000US06037271702,6037271702,"Census Tract 2717.02, Los Angeles County, California",3918,366,1365,201,72,1440,0,10,152,678,34.83920368,5.130168453,1.837672282,36.75344564,0,17.30474732
1400000US06037271801,6037271801,"Census Tract 2718.01, Los Angeles County, California",3071,298,1063,196,0,850,9,0,89,864,34.6141322,6.3822859,0,27.67828069,0.293064148,28.13415825
1400000US06037271802,6037271802,"Census Tract 2718.02, Los Angeles County, California",5644,567,2291,260,0,1355,0,0,147,1591,40.59177888,4.606661942,0,24.00779589,0,28.1892275
1400000US06037271901,6037271901,"Census Tract 2719.01, Los Angeles County, California",3245,264,1288,276,0,607,0,75,73,926,39.69183359,8.505392912,0,18.70570108,0,28.53620955
1400000US06037271902,6037271902,"Census Tract 2719.02, Los Angeles County, California",4207,377,1850,283,21,434,0,50,166,1403,43.9743285,6.726883765,0.499168053,10.31613977,0,33.34917994
1400000US06037272100,6037272100,"Census Tract 2721, Los Angeles County, California",4578,422,2671,42,22,258,19,0,266,1300,58.34425513,0.917431193,0.480559196,5.635648755,0.415028397,28.39667977
1400000US06037272201,6037272201,"Census Tract 2722.01, Los Angeles County, California",2390,286,1083,51,0,249,0,7,41,959,45.31380753,2.133891213,0,10.41841004,0,40.12552301
1400000US06037272202,6037272202,"Census Tract 2722.02, Los Angeles County, California",3359,328,1205,163,13,309,29,15,239,1386,35.87377196,4.852634713,0.387019946,9.199166419,0.863352188,41.26228044
1400000US06037272301,6037272301,"Census Tract 2723.01, Los Angeles County, California",3045,264,1448,76,10,440,0,50,166,855,47.55336617,2.49589491,0.328407225,14.4499179,0,28.07881773
1400000US06037272302,6037272302,"Census Tract 2723.02, Los Angeles County, California",4457,476,1570,169,0,443,0,25,71,2179,35.225488,3.791788198,0,9.939421135,0,48.88938748
1400000US06037273100,6037273100,"Census Tract 2731, Los Angeles County, California",2742,258,1844,62,5,214,0,19,41,557,67.25018235,2.261123268,0.182348651,7.804522247,0,20.31363968
1400000US06037273200,6037273200,"Census Tract 2732, Los Angeles County, California",3229,307,1714,211,16,72,0,0,97,1119,53.08144937,6.534530814,0.495509446,2.229792505,0,34.65469186
1400000US06037273300,6037273300,"Census Tract 2733, Los Angeles County, California",2915,433,1605,418,0,70,0,26,71,725,55.06003431,14.33962264,0,2.401372213,0,24.87135506
1400000US06037273402,6037273402,"Census Tract 2734.02, Los Angeles County, California",2641,392,2087,157,0,5,0,0,28,364,79.02309731,5.94471791,0,0.189322226,0,13.78265808
1400000US06037273502,6037273502,"Census Tract 2735.02, Los Angeles County, California",2861,234,2194,174,18,58,0,0,89,328,76.68647326,6.081789584,0.629150647,2.027263195,0,11.46452289
1400000US06037273600,6037273600,"Census Tract 2736, Los Angeles County, California",2375,226,1888,42,0,34,0,0,50,361,79.49473684,1.768421053,0,1.431578947,0,15.2
1400000US06037273700,6037273700,"Census Tract 2737, Los Angeles County, California",2895,213,1820,155,0,92,0,0,150,678,62.86701209,5.354058722,0,3.177892919,0,23.41968912
1400000US06037273800,6037273800,"Census Tract 2738, Los Angeles County, California",2872,241,1792,99,11,234,0,9,88,639,62.39554318,3.447075209,0.383008357,8.147632312,0,22.24930362
1400000US06037273902,6037273902,"Census Tract 2739.02, Los Angeles County, California",4221,376,3314,76,0,162,0,22,188,459,78.5122009,1.800521204,0,3.837953092,0,10.87420043
1400000US06037274100,6037274100,"Census Tract 2741, Los Angeles County, California",4838,446,3052,696,0,474,0,0,356,260,63.08391897,14.38610996,0,9.797436957,0,5.374121538
1400000US06037274202,6037274202,"Census Tract 2742.02, Los Angeles County, California",4284,413,3240,67,0,352,0,93,104,428,75.6302521,1.563958917,0,8.216619981,0,9.990662932
1400000US06037275101,6037275101,"Census Tract 2751.01, Los Angeles County, California",1161,109,468,24,0,311,0,13,47,298,40.31007752,2.067183463,0,26.78725237,0,25.66752799
1400000US06037275102,6037275102,"Census Tract 2751.02, Los Angeles County, California",4338,555,793,240,0,174,0,11,91,3029,18.28031351,5.532503458,0,4.011065007,0,69.82480406
1400000US06037275200,6037275200,"Census Tract 2752, Los Angeles County, California",3751,478,1336,269,21,499,0,0,201,1425,35.61716875,7.171420954,0.559850706,13.30311917,0,37.98986937
1400000US06037275302,6037275302,"Census Tract 2753.02, Los Angeles County, California",5059,527,3390,217,0,781,0,13,259,399,67.00929037,4.289385254,0,15.43783356,0,7.886934177
1400000US06037275311,6037275311,"Census Tract 2753.11, Los Angeles County, California",5462,540,2335,230,0,1051,0,0,237,1609,42.74990846,4.210911754,0,19.24203588,0,29.45807397
1400000US06037275400,6037275400,"Census Tract 2754, Los Angeles County, California",4069,284,2639,100,0,614,0,0,188,528,64.85623003,2.457606291,0,15.08970263,0,12.97616122
1400000US06037275500,6037275500,"Census Tract 2755, Los Angeles County, California",5449,493,985,376,0,454,0,0,142,3492,18.07671132,6.900348688,0,8.331804001,0,64.08515324
1400000US06037275602,6037275602,"Census Tract 2756.02, Los Angeles County, California",12100,860,6371,795,0,2802,0,0,481,1651,52.65289256,6.570247934,0,23.15702479,0,13.6446281
1400000US06037275603,6037275603,"Census Tract 2756.03, Los Angeles County, California",2537,199,1087,68,0,648,0,0,123,611,42.84588096,2.6803311,0,25.54197872,0,24.08356326
1400000US06037276000,6037276000,"Census Tract 2760, Los Angeles County, California",5657,549,2920,360,56,708,0,0,189,1424,51.61746509,6.363797066,0.989923988,12.51546756,0,25.17235284
1400000US06037276100,6037276100,"Census Tract 2761, Los Angeles County, California",5739,709,1272,2017,0,1013,0,15,396,1026,22.16414009,35.14549573,0,17.65115874,0,17.87767904
1400000US06037276400,6037276400,"Census Tract 2764, Los Angeles County, California",4071,330,2886,99,0,316,0,0,142,628,70.89167281,2.43183493,0,7.762220585,0,15.42618521
1400000US06037276500,6037276500,"Census Tract 2765, Los Angeles County, California",5674,357,3087,381,12,874,10,5,349,956,54.40606274,6.714839619,0.211491012,15.40359535,0.17624251,16.84878393
1400000US06037276601,6037276601,"Census Tract 2766.01, Los Angeles County, California",4115,268,2652,224,0,546,0,27,282,384,64.44714459,5.443499392,0,13.26852977,0,9.331713244
1400000US06037276603,6037276603,"Census Tract 2766.03, Los Angeles County, California",5489,449,3345,582,27,707,0,42,157,629,60.94006194,10.60302423,0.491892877,12.88030607,0,11.4592822
1400000US06037276604,6037276604,"Census Tract 2766.04, Los Angeles County, California",4624,308,2317,353,0,902,0,164,127,761,50.10813149,7.634083045,0,19.50692042,0,16.45761246
1400000US06037277000,6037277000,"Census Tract 2770, Los Angeles County, California",5566,384,3717,211,68,742,0,31,204,593,66.78045275,3.790873158,1.221703198,13.33093784,0,10.65397054
1400000US06037277100,6037277100,"Census Tract 2771, Los Angeles County, California",3100,223,1613,56,0,419,11,0,404,597,52.03225806,1.806451613,0,13.51612903,0.35483871,19.25806452
1400000US06037277200,6037277200,"Census Tract 2772, Los Angeles County, California",2196,236,503,604,0,215,0,22,88,764,22.90528233,27.50455373,0,9.790528233,0,34.79052823
1400000US06037277400,6037277400,"Census Tract 2774, Los Angeles County, California",909,206,48,436,0,60,0,0,72,293,5.280528053,47.96479648,0,6.600660066,0,32.23322332
1400000US06037278001,6037278001,"Census Tract 2780.01, Los Angeles County, California",2508,287,1163,106,0,304,57,7,125,746,46.37161085,4.226475279,0,12.12121212,2.272727273,29.74481659
1400000US06037278102,6037278102,"Census Tract 2781.02, Los Angeles County, California",3088,221,2326,31,0,214,0,0,115,402,75.3238342,1.00388601,0,6.930051813,0,13.01813472
1400000US06037291110,6037291110,"Census Tract 2911.10, Los Angeles County, California",4391,432,48,2072,13,0,0,0,17,2241,1.093145069,47.18742883,0.296060123,0,0,51.03621043
1400000US06037291120,6037291120,"Census Tract 2911.20, Los Angeles County, California",2407,248,31,793,0,28,0,0,0,1555,1.287910262,32.94557541,0,1.163273785,0,64.60324055
1400000US06037291130,6037291130,"Census Tract 2911.30, Los Angeles County, California",3626,280,123,640,0,359,0,48,33,2423,3.392167678,17.65030336,0,9.900717044,0,66.82294539
1400000US06037291210,6037291210,"Census Tract 2912.10, Los Angeles County, California",5768,443,407,560,15,959,15,0,39,3773,7.056171983,9.708737864,0.260055479,16.62621359,0.260055479,65.41262136
1400000US06037291220,6037291220,"Census Tract 2912.20, Los Angeles County, California",3640,372,145,307,0,594,0,30,40,2524,3.983516484,8.434065934,0,16.31868132,0,69.34065934
1400000US06037291300,6037291300,"Census Tract 2913, Los Angeles County, California",3037,150,447,289,7,1316,15,38,177,748,14.71847218,9.515969707,0.230490616,43.33223576,0.493908462,24.62956865
1400000US06037292000,6037292000,"Census Tract 2920, Los Angeles County, California",6567,530,495,701,0,1163,12,233,324,3639,7.537688442,10.67458505,0,17.70976093,0.182731841,55.41343079
1400000US06037293201,6037293201,"Census Tract 2932.01, Los Angeles County, California",6289,694,946,375,0,1479,0,0,134,3355,15.04213706,5.962792177,0,23.51725235,0,53.34711401
1400000US06037293202,6037293202,"Census Tract 2932.02, Los Angeles County, California",6740,682,326,523,0,1009,0,20,98,4764,4.836795252,7.759643917,0,14.97032641,0,70.68249258
1400000US06037293301,6037293301,"Census Tract 2933.01, Los Angeles County, California",3108,296,877,42,0,1530,0,27,198,434,28.21750322,1.351351351,0,49.22779923,0,13.96396396
1400000US06037293302,6037293302,"Census Tract 2933.02, Los Angeles County, California",5082,545,1297,699,0,1302,148,0,91,1545,25.52144825,13.75442739,0,25.61983471,2.912239276,30.40141677
1400000US06037293304,6037293304,"Census Tract 2933.04, Los Angeles County, California",4832,435,534,328,0,533,0,0,148,3289,11.0513245,6.78807947,0,11.03062914,0,68.06705298
1400000US06037293306,6037293306,"Census Tract 2933.06, Los Angeles County, California",2436,188,835,123,0,318,0,0,73,1087,34.27750411,5.049261084,0,13.05418719,0,44.62233169
1400000US06037293307,6037293307,"Census Tract 2933.07, Los Angeles County, California",2284,258,259,183,0,396,0,0,62,1384,11.33975482,8.012259194,0,17.3380035,0,60.59544658
1400000US06037294110,6037294110,"Census Tract 2941.10, Los Angeles County, California",4129,465,393,0,0,122,23,0,93,3498,9.51804311,0,0,2.954710584,0.557035602,84.71784936
1400000US06037294120,6037294120,"Census Tract 2941.20, Los Angeles County, California",2687,290,55,87,0,50,0,0,9,2486,2.046892445,3.237811686,0,1.860811314,0,92.51953852
1400000US06037294200,6037294200,"Census Tract 2942, Los Angeles County, California",4874,419,261,120,19,170,19,0,14,4271,5.354944604,2.462043496,0.389823554,3.487894953,0.389823554,87.62823143
1400000US06037294301,6037294301,"Census Tract 2943.01, Los Angeles County, California",2471,125,139,34,0,255,0,8,8,2027,5.625252934,1.375961149,0,10.31970862,0,82.03156617
1400000US06037294302,6037294302,"Census Tract 2943.02, Los Angeles County, California",4382,451,284,191,13,73,10,13,27,3771,6.481058877,4.358740301,0.296668188,1.665905979,0.228206298,86.05659516
1400000US06037294410,6037294410,"Census Tract 2944.10, Los Angeles County, California",5079,361,433,1258,0,1014,360,0,66,1948,8.525300256,24.76865525,0,19.96455995,7.088009451,38.35400669
1400000US06037294421,6037294421,"Census Tract 2944.21, Los Angeles County, California",2891,255,239,133,0,332,0,0,46,2141,8.267035628,4.600484262,0,11.4839156,0,74.05741958
1400000US06037294510,6037294510,"Census Tract 2945.10, Los Angeles County, California",5082,587,98,10,0,8,0,0,8,4958,1.928374656,0.196772924,0,0.157418339,0,97.56001574
1400000US06037294520,6037294520,"Census Tract 2945.20, Los Angeles County, California",3710,256,131,80,9,24,0,0,0,3466,3.530997305,2.156334232,0.242587601,0.64690027,0,93.42318059
1400000US06037294610,6037294610,"Census Tract 2946.10, Los Angeles County, California",4334,492,145,45,0,232,0,0,0,3912,3.345639132,1.0383018,0,5.353022612,0,90.26303646
1400000US06037294620,6037294620,"Census Tract 2946.20, Los Angeles County, California",4683,524,156,72,0,0,67,0,22,4366,3.33119795,1.537475977,0,0,1.430706812,93.23083493
1400000US06037294701,6037294701,"Census Tract 2947.01, Los Angeles County, California",3099,261,86,152,0,18,0,0,45,2798,2.775088738,4.904808003,0,0.580832527,0,90.28718942
1400000US06037294810,6037294810,"Census Tract 2948.10, Los Angeles County, California",4278,336,105,108,0,88,57,0,36,3884,2.454417952,2.52454418,0,2.057035998,1.332398317,90.79008883
1400000US06037294820,6037294820,"Census Tract 2948.20, Los Angeles County, California",3473,291,26,31,0,58,0,0,0,3358,0.748632306,0.892600058,0,1.670025914,0,96.68874172
1400000US06037294830,6037294830,"Census Tract 2948.30, Los Angeles County, California",4134,253,32,141,0,33,0,5,56,3867,0.774068699,3.410740203,0,0.798258345,0,93.5413643
1400000US06037294900,6037294900,"Census Tract 2949, Los Angeles County, California",3853,326,139,125,0,114,18,0,80,3377,3.60757851,3.244225279,0,2.958733454,0.46716844,87.64599014
1400000US06037295103,6037295103,"Census Tract 2951.03, Los Angeles County, California",5188,440,2438,214,15,809,62,16,100,1534,46.99306091,4.124903624,0.289128759,15.59367772,1.195065536,29.56823439
1400000US06037296210,6037296210,"Census Tract 2962.10, Los Angeles County, California",3132,344,185,188,0,10,0,0,23,2726,5.906768838,6.002554278,0,0.319284802,0,87.03703704
1400000US06037296220,6037296220,"Census Tract 2962.20, Los Angeles County, California",4447,515,412,568,0,422,21,5,117,2902,9.264672813,12.77265572,0,9.489543512,0.472228469,65.25747695
1400000US06037296300,6037296300,"Census Tract 2963, Los Angeles County, California",5027,281,2082,458,0,1245,0,0,71,1171,41.4163517,9.110801671,0,24.76626218,0,23.29421126
1400000US06037296401,6037296401,"Census Tract 2964.01, Los Angeles County, California",3229,321,1761,168,0,368,0,26,123,783,54.53700836,5.202849179,0,11.39671725,0,24.2489935
1400000US06037296402,6037296402,"Census Tract 2964.02, Los Angeles County, California",3312,296,1171,99,0,256,0,0,1,1785,35.35628019,2.989130435,0,7.729468599,0,53.89492754
1400000US06037296500,6037296500,"Census Tract 2965, Los Angeles County, California",3447,463,321,398,10,150,0,22,93,2453,9.312445605,11.54627212,0.29010734,4.351610096,0,71.16333043
1400000US06037296600,6037296600,"Census Tract 2966, Los Angeles County, California",5358,611,795,313,5,115,0,31,54,4045,14.83762598,5.84173199,0.093318402,2.146323255,0,75.49458753
1400000US06037296901,6037296901,"Census Tract 2969.01, Los Angeles County, California",4466,490,827,412,8,171,0,0,190,2858,18.51768921,9.225257501,0.179131214,3.828929691,0,63.99462606
1400000US06037296902,6037296902,"Census Tract 2969.02, Los Angeles County, California",4219,431,1233,166,15,101,0,0,189,2515,29.22493482,3.934581654,0.355534487,2.393932211,0,59.61128229
1400000US06037297000,6037297000,"Census Tract 2970, Los Angeles County, California",5597,532,2626,269,0,278,0,0,349,2075,46.91799178,4.80614615,0,4.966946579,0,37.0734322
1400000US06037297110,6037297110,"Census Tract 2971.10, Los Angeles County, California",4649,472,758,515,0,251,18,20,99,2988,16.30458163,11.07765111,0,5.39901054,0.387180039,64.27188643
1400000US06037297120,6037297120,"Census Tract 2971.20, Los Angeles County, California",3053,406,523,171,0,287,0,0,0,2072,17.13069112,5.601048149,0,9.400589584,0,67.86767114
