BANK ID ,ADDRESS,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CITY,COUNTY,ESTYMD,FI_UNINUM,MAINOFF,NAME,OFFNAME,OFFNUM,RUNDATE,SERVTYPE,STALP,STCNTY,STNAME,UNINUM,ZIP
50741,"312 S. Cedros Avenue, Suite 320","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,13303,Solana Beach,San Diego,4/30/2018,8411,0,Bank Of England,Bank Of England Mortgage,76,6/10/2021,24,CA,6073,California,596833,92075
56939,"7777 Alvarado Rd, Ste 114","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17266,La Mesa,San Diego,4/7/1997,11289,0,Umpqua Bank,La Mesa Branch,401,6/10/2021,11,CA,6073,California,256926,91942
56940,"7777 Alvarado Road, Suite 515","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17266,La Mesa,San Diego,11/1/1982,11289,0,Umpqua Bank,Bsb Financial Services Center,400,6/10/2021,23,CA,6073,California,16786,91942
57191,"2011 Palomar Airport Road, Suite 100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17281,Carlsbad,San Diego,6/29/1998,11300,0,City National Bank,Carlsbad Branch,66,6/10/2021,11,CA,6073,California,241282,92011
57192,4275 Executive Square Suite 101,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17281,La Jolla,San Diego,6/11/1979,11300,0,City National Bank,Utc La Jolla Branch,28,6/10/2021,11,CA,6073,California,241274,92037
57193,800 Silverado Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17281,La Jolla,San Diego,3/21/2003,11300,0,City National Bank,La Jolla Village Branch,148,6/10/2021,11,CA,6073,California,419392,92037
57194,12770 High Bluff Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17281,San Diego,San Diego,1/30/2004,11300,0,City National Bank,High Bluff Office,137,6/10/2021,24,CA,6073,California,426781,92130
57195,"501 West Broadway, Suite 100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17281,San Diego,San Diego,9/22/2006,11300,0,City National Bank,Downtown San Diego Branch,124,6/10/2021,11,CA,6073,California,466611,92101
57196,937 Lomas Santa Fe Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,17281,Solana Beach,San Diego,8/26/2002,11300,0,City National Bank,Solana Beach Branch,147,6/10/2021,11,CA,6073,California,361866,92075
61720,"4688 Convoy Street,","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,18503,San Diego,San Diego,3/5/1990,12395,0,Cathay Bank,San Diego Branch,40,6/10/2021,11,CA,6073,California,255879,92111
62374,3231 Camino De Los Coches,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,19048,Carlsbad,San Diego,8/21/2009,12885,0,Bbva Usa,Carlsbad Branch,865,6/10/2021,11,CA,6073,California,473619,92009
62375,815 Mission Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,19048,Oceanside,San Diego,6/24/1996,12885,0,Bbva Usa,Oceanside Branch,850,6/10/2021,11,CA,6073,California,270624,92054
62376,12405-B Rancho Bernardo Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,19048,San Diego,San Diego,3/28/2016,12885,0,Bbva Usa,Rancho Bernardo Branch,982,6/10/2021,11,CA,6073,California,580099,92128
62377,10678 Westview Pkwy,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,19048,San Diego,San Diego,9/28/2007,12885,0,Bbva Usa,Mika Mesa Branch,867,6/10/2021,11,CA,6073,California,482957,92126
62378,4558 Camino De La Plaza,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,19048,San Ysidro,San Diego,12/29/2005,12885,0,Bbva Usa,San Ysidro Branch,907,6/10/2021,12,CA,6073,California,452574,92173
62379,961 South Santa Fe Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,19048,Vista,San Diego,6/24/1996,12885,0,Bbva Usa,Vista Branch,849,6/10/2021,11,CA,6073,California,270623,92083
63943,440 S Melrose Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,20164,Vista,San Diego,11/30/2012,13857,0,Sunwest Bank,Vista Loan Production Office Branch,34,6/10/2021,24,CA,6073,California,627233,92081
64929,"610 W. Ash, Suite 1100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,21716,San Diego,San Diego,2/1/2018,15031,0,Citizens Business Bank,San Diego Downtown Branch,90,6/10/2021,11,CA,6073,California,596405,92101
64930,12680 High Bluff Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,21716,San Diego,San Diego,6/2/2014,15031,0,Citizens Business Bank,Carmel Valley Business Financial Cen,76,6/10/2021,11,CA,6073,California,556582,92130
65342,"2100 Palomar Airport Road, Suite 214-21","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22366,Carlsbad,San Diego,3/3/2014,15573,0,Gbc International Bank,Carlbad Lpo,11,6/10/2021,24,CA,6073,California,555756,92011
65610,576 W Main Street,"El Centro, CA", ,0,0,20940,1,"El Centro, CA",0,20940,22826,El Centro,Imperial,5/17/1912,15944,0,"Mufg Union Bank, National Association",El Centro Branch,264,6/10/2021,11,CA,6025,California,196513,92243
65759,6988 El Camino Real,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Carlsbad,San Diego,11/14/1994,15944,0,"Mufg Union Bank, National Association",La Costa Branch,299,6/10/2021,11,CA,6073,California,240953,92009
65760,7188 Avenida Encinas Ste 120,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Carlsbad,San Diego,12/13/1990,15944,0,"Mufg Union Bank, National Association",Carlsbad Poinsettia Branch,247,6/10/2021,11,CA,6073,California,240934,92011
65761,840 Carlsbad Village Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Carlsbad,San Diego,12/11/1978,15944,0,"Mufg Union Bank, National Association",Carlsbad Branch,53,6/10/2021,11,CA,6073,California,247938,92008
65762,2269 Otay Lakes Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Chula Vista,San Diego,9/29/2003,15944,0,"Mufg Union Bank, National Association",Eastlake Branch,428,6/10/2021,11,CA,6073,California,431136,91915
65763,1343 Third Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Chula Vista,San Diego,6/24/1968,15944,0,"Mufg Union Bank, National Association",Castle Park Branch,133,6/10/2021,11,CA,6073,California,197296,91911
65764,410 H Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Chula Vista,San Diego,6/14/1972,15944,0,"Mufg Union Bank, National Association",Chula Vista Branch,51,6/10/2021,11,CA,6073,California,14306,91910
65765,800 Orange Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Coronado,San Diego,8/31/1927,15944,0,"Mufg Union Bank, National Association",Coronado Branch,97,6/10/2021,11,CA,6073,California,197257,92118
65766,1555 Camino Del Mar,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Del Mar,San Diego,7/1/1960,15944,0,"Mufg Union Bank, National Association",Del Mar Branch,98,6/10/2021,11,CA,6073,California,197258,92014
65767,12098 Fury Lane Suite D,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,El Cajon,San Diego,2/14/1990,15944,0,"Mufg Union Bank, National Association",Rancho San Diego Branch,243,6/10/2021,11,CA,6073,California,240930,92019
65768,580 North Second Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,El Cajon,San Diego,4/29/1960,15944,0,"Mufg Union Bank, National Association",El Cajon Valley Branch,100,6/10/2021,11,CA,6073,California,197260,92021
65769,247 North El Camino Real,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Encinitas,San Diego,8/14/1986,15944,0,"Mufg Union Bank, National Association",East Encinitas Branch,207,6/10/2021,11,CA,6073,California,240907,92024
65770,200 W D Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Encinitas,San Diego,12/28/1959,15944,0,"Mufg Union Bank, National Association",Encinitas Branch,101,6/10/2021,11,CA,6073,California,197261,92024
65771,303 West Grand Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Escondido,San Diego,9/16/1957,15944,0,"Mufg Union Bank, National Association",Escondido Branch,102,6/10/2021,11,CA,6073,California,197262,92025
65772,1678 S Mission Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Fallbrook,San Diego,12/17/1979,15944,0,"Mufg Union Bank, National Association",Fallbrook Branch,170,6/10/2021,11,CA,6073,California,240881,92028
65773,"8715 Villa La Jolla Drive, Ste A1a","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,La Jolla,San Diego,12/12/2014,15944,0,"Mufg Union Bank, National Association",La Jolla Village Square Branch,617,6/10/2021,11,CA,6073,California,563391,92037
65774,7807 Girard Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,La Jolla,San Diego,8/31/1927,15944,0,"Mufg Union Bank, National Association",La Jolla Branch,104,6/10/2021,11,CA,6073,California,197264,92037
65775,4771 Spring Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,La Mesa,San Diego,7/2/1934,15944,0,"Mufg Union Bank, National Association",La Mesa Branch,106,6/10/2021,11,CA,6073,California,197266,91942
65776,3123 Lemon Grove Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Lemon Grove,San Diego,6/29/1949,15944,0,"Mufg Union Bank, National Association",Lemon Grove Branch,107,6/10/2021,11,CA,6073,California,197267,91945
65777,22 E 8th St,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,National City,San Diego,8/1/1946,15944,0,"Mufg Union Bank, National Association",National City Branch,108,6/10/2021,11,CA,6073,California,197268,91950
65778,2733 Vista Way,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Oceanside,San Diego,12/22/1980,15944,0,"Mufg Union Bank, National Association",El Camino Real Branch,173,6/10/2021,11,CA,6073,California,240885,92054
65779,840 South Coast Highway,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Oceanside,San Diego,10/18/1957,15944,0,"Mufg Union Bank, National Association",Oceanside Branch,109,6/10/2021,11,CA,6073,California,197269,92054
65780,12312 Poway Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Poway,San Diego,8/26/1977,15944,0,"Mufg Union Bank, National Association",Poway Branch,166,6/10/2021,11,CA,6073,California,240876,92064
65781,6004 Paseo Delicias,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Rancho Santa Fe,San Diego,9/25/1965,15944,0,"Mufg Union Bank, National Association",Rancho Santa Fe Branch,134,6/10/2021,11,CA,6073,California,197298,92067
65782,11185 East Ocean Air Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,1/9/2006,15944,0,"Mufg Union Bank, National Association",Torrey Hills Branch,455,6/10/2021,11,CA,6073,California,454575,92130
65783,13175 Black Mountain Rd Ste 1,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,6/26/1995,15944,0,"Mufg Union Bank, National Association",Rancho Penasquitos Branch,302,6/10/2021,11,CA,6073,California,240956,92129
65784,5664 Mission Center Road Ste 403,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,2/14/1990,15944,0,"Mufg Union Bank, National Association",Mission Valley Branch,246,6/10/2021,11,CA,6073,California,240933,92108
65785,11865 Carmel Mountain Road Suite 1106,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,2/14/1990,15944,0,"Mufg Union Bank, National Association",Carmel Mountain Branch,245,6/10/2021,11,CA,6073,California,240932,92128
65786,12950 Carmel Country Rd,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,2/14/1990,15944,0,"Mufg Union Bank, National Association",Del Mar Heights Branch,242,6/10/2021,11,CA,6073,California,240929,92130
65787,4660 La Jolla Village Drive Ste 175,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,8/25/1986,15944,0,"Mufg Union Bank, National Association",Golden Triangle Branch,208,6/10/2021,11,CA,6073,California,240908,92122
65788,3900 Fifth Avenue Suite 100,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,7/2/1979,15944,0,"Mufg Union Bank, National Association",Hillcrest Branch,169,6/10/2021,11,CA,6073,California,240880,92103
65789,1706 Garnet Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,5/16/1977,15944,0,"Mufg Union Bank, National Association",Pacific Beach Branch,165,6/10/2021,11,CA,6073,California,240875,92109
65790,344 Laurel Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,12/28/1960,15944,0,"Mufg Union Bank, National Association",Fourth & Laurel Branch,122,6/10/2021,11,CA,6073,California,197283,92101
65791,16880 Bernardo Center Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,9/15/1975,15944,0,"Mufg Union Bank, National Association",Rancho Bernardo Branch,161,6/10/2021,11,CA,6073,California,197318,92128
65792,8359 Mira Mesa Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,8/25/1975,15944,0,"Mufg Union Bank, National Association",Mira Mesa Branch,160,6/10/2021,11,CA,6073,California,197317,92126
65793,7770 Clairemont Mesa Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,7/1/1963,15944,0,"Mufg Union Bank, National Association",Kearny Mesa Branch,115,6/10/2021,11,CA,6073,California,197275,92111
65794,2927 University Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,8/31/1927,15944,0,"Mufg Union Bank, National Association",North Park Branch,120,6/10/2021,11,CA,6073,California,197280,92104
65795,1175 Rosecrans Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,5/14/1971,15944,0,"Mufg Union Bank, National Association",Point Loma Branch,144,6/10/2021,11,CA,6073,California,197308,92106
65796,8630 Lake Murray Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,6/21/1965,15944,0,"Mufg Union Bank, National Association",Lake Murray Branch,113,6/10/2021,11,CA,6073,California,197273,92119
65797,3261 Sports Arena Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,8/29/1949,15944,0,"Mufg Union Bank, National Association",Midway Branch,119,6/10/2021,11,CA,6073,California,197279,92110
65798,"5197 Waring Road, Ste 100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,3/16/1959,15944,0,"Mufg Union Bank, National Association",Allied Gardens Branch,114,6/10/2021,11,CA,6073,California,197274,92120
65799,4225 Genesee Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,12/2/1963,15944,0,"Mufg Union Bank, National Association",Clairemont Branch,123,6/10/2021,11,CA,6073,California,197285,92117
65800,1101 Market Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,8/12/1954,15944,0,"Mufg Union Bank, National Association",East Village Branch,118,6/10/2021,11,CA,6073,California,197278,92101
65801,1666 Euclid Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,7/2/1956,15944,0,"Mufg Union Bank, National Association",Euclid And Federal Branch,111,6/10/2021,11,CA,6073,California,197271,92105
65802,1201 Fifth Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Diego,San Diego,1883-01-01,15944,0,"Mufg Union Bank, National Association",San Diego Main Branch,94,6/10/2021,11,CA,6073,California,2235,92101
65803,669 South Rancho Santa Fe Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,San Marcos,San Diego,12/12/1983,15944,0,"Mufg Union Bank, National Association",San Marcos Branch,198,6/10/2021,11,CA,6073,California,240894,92078
65804,9760 Mission Gorge Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Santee,San Diego,10/1/1979,15944,0,"Mufg Union Bank, National Association",Santee Branch,168,6/10/2021,11,CA,6073,California,240879,92071
65805,969 Lomas Santa Fe Dr,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Solana Beach,San Diego,1/28/2008,15944,0,"Mufg Union Bank, National Association",Solana Beach Branch,474,6/10/2021,11,CA,6073,California,480069,92075
65806,9846 Campo Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Spring Valley,San Diego,6/2/1975,15944,0,"Mufg Union Bank, National Association",Casa De Oro Branch,159,6/10/2021,11,CA,6073,California,197316,91977
65807,825 Civic Center Dr,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,22826,Vista,San Diego,6/26/1961,15944,0,"Mufg Union Bank, National Association",Vista Branch,200,6/10/2021,11,CA,6073,California,200909,92084
67789,9494 Black Mountain Road Ste C,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,23998,San Diego,San Diego,9/26/2005,16734,0,State Bank Of India (California),San Diego Branch,5,6/10/2021,11,CA,6073,California,444894,92126
67844,"5256 South Mission Road, Ste. 1001","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Bonsall,San Diego,12/17/2001,16761,0,Pacific Western Bank,Bonsall Branch,71,6/10/2021,11,CA,6073,California,363119,92003
67845,2602 El Camino Real,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Carlsbad,San Diego,12/14/1984,16761,0,Pacific Western Bank,El Camino Real Branch,56,6/10/2021,11,CA,6073,California,32062,92008
67846,"730 Broadway Avenue, Suite 200","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Chula Vista,San Diego,8/17/1992,16761,0,Pacific Western Bank,Chula Vista Branch,62,6/10/2021,11,CA,6073,California,246839,91910
67847,1190 Orange Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Coronado,San Diego,2/27/1980,16761,0,Pacific Western Bank,Coronado Branch,64,6/10/2021,11,CA,6073,California,16149,92118
67848,"191 N El Camino Real, Suite 202","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Encinitas,San Diego,12/5/2005,16761,0,Pacific Western Bank,Encinitas Branch,121,6/10/2021,24,CA,6073,California,446827,92024
67849,900 Canterbury Place Ste 100,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Escondido,San Diego,4/2/2001,16761,0,Pacific Western Bank,Escondido Branch,70,6/10/2021,11,CA,6073,California,361742,92025
67850,130 W. Fallbrook St.,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Fallbrook,San Diego,9/3/1985,16761,0,Pacific Western Bank,Fallbrook Branch,67,6/10/2021,11,CA,6073,California,33045,92028
67851,"7855 Ivanhoe Street, Suite 100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,La Jolla,San Diego,12/1/1981,16761,0,Pacific Western Bank,La Jolla Branch,60,6/10/2021,11,CA,6073,California,16543,92037
67852,6110 El Tordo,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Rancho Santa Fe,San Diego,3/3/1982,16761,0,Pacific Western Bank,Rancho Santa Fe Branch,53,6/10/2021,11,CA,6073,California,16598,92067
67853,110 West A Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,San Diego,San Diego,10/5/1987,16761,0,Pacific Western Bank,West A Street Branch,36,6/10/2021,11,CA,6073,California,38674,92101
67854,16789 Bernardo Center Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,San Diego,San Diego,6/16/1997,16761,0,Pacific Western Bank,Rancho Bernardo Branch,77,6/10/2021,11,CA,6073,California,57082,92128
67855,110 West A Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,San Diego,San Diego,2/4/2019,16761,0,Pacific Western Bank,San Diego Courier Service,172,6/10/2021,27,CA,6073,California,608159,92101
67856,"4365 Executive Drive, Suite 125","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,San Diego,San Diego,12/19/1983,16761,0,Pacific Western Bank,Golden Triangle Branch,54,6/10/2021,11,CA,6073,California,256678,92121
67857,1661 Rosecrans Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,San Diego,San Diego,1/3/1983,16761,0,Pacific Western Bank,Point Loma Branch,61,6/10/2021,11,CA,6073,California,257122,92106
67858,418 West San Ysidro Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,San Ysidro,San Diego,8/7/1976,16761,0,Pacific Western Bank,San Ysidro Branch,63,6/10/2021,11,CA,6073,California,253000,92173
67859,"30 Town Center Parkway, Suite A","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Santee,San Diego,12/12/2016,16761,0,Pacific Western Bank,Santee Branch,161,6/10/2021,11,CA,6073,California,584945,92071
67860,1690 S Melrose Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24045,Vista,San Diego,8/3/1998,16761,0,Pacific Western Bank,Vista-Shadowridge Branch,69,6/10/2021,11,CA,6073,California,259416,92081
67935,"4637 Convoy Street, Suite 101","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,24170,San Diego,San Diego,4/12/2000,16829,0,Hanmi Bank,San Diego Branch,11,6/10/2021,11,CA,6073,California,356855,92111
68458,850 S. Coast Hwy 101,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,25249,Encinitas,San Diego,6/1/1984,17455,1,"C3bank, National Association","C3bank, National Association",,6/10/2021,11,CA,6073,California,17455,92024
68459,1110 San Marino Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,25249,San Marcos,San Diego,4/2/1982,17455,0,"C3bank, National Association",San Marcos,4,6/10/2021,11,CA,6073,California,16700,92078
